product_id,product_name,total_sales,cumulative_sales,cumulative_sales_pct,product_rank,cumulative_product_pct
OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",2552.54,1524722.32,66.37,245,13.16
FUR-TA-10002356,Bevis Boat-Shaped Conference Table,2542.47,1527264.79,66.48,246,13.21
TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,2541.84,1529806.6300000001,66.59,247,13.27
TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.96,1532326.59,66.7,248,13.32
OFF-ST-10004123,Safco Industrial Wire Shelving System,2511.05,1534837.6400000001,66.81,249,13.37
OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,2491.28,1537328.9200000002,66.92,250,13.43
OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,2488.39,1539817.31,67.03,251,13.48
FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",2487.76,1542305.07,67.14,252,13.53
OFF-ST-10001370,Sensible Storage WireTech Storage Systems,2484.3,1544789.37,67.25,253,13.59
TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,2481.15,1547270.52,67.35,254,13.64
TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,2450.16,1549720.68,67.46,255,13.69
FUR-CH-10001146,"Global Task Chair, Black",2442.02,1552162.7,67.57,256,13.75
TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,2396.4,1554559.0999999999,67.67,257,13.8
FUR-CH-10004289,Global Super Steno Chair,2389.9,1556948.9999999998,67.78,258,13.86
FUR-CH-10001270,Harbour Creations Steel Folding Chair,2389.13,1559338.1299999997,67.88,259,13.91
TEC-AC-10000844,Logitech Gaming G510s - Keyboard,2362.72,1561700.8499999996,67.98,260,13.96
TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",2339.98,1564040.8299999996,68.08,261,14.02
TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,2339.77,1566380.5999999996,68.19,262,14.07
TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,2330.65,1568711.2499999995,68.29,263,14.12
OFF-ST-10004340,"Fellowes Mobile File Cart, Black",2300.66,1571011.9099999995,68.39,264,14.18
OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",2299.75,1573311.6599999995,68.49,265,14.23
FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",2298.11,1575609.7699999996,68.59,266,14.29
FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,2297.54,1577907.3099999996,68.69,267,14.34
TEC-PH-10002114,Xiaomi Mi3,2279.96,1580187.2699999996,68.79,268,14.39
FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",2267.97,1582455.2399999995,68.89,269,14.45
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,2264.89,1584720.1299999994,68.98,270,14.5
TEC-PH-10003580,Cisco IP Phone 7961G-GE VoIP phone,2252.43,1586972.5599999994,69.08,271,14.55
TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,2242.03,1589214.5899999994,69.18,272,14.61
FUR-TA-10002533,BPI Conference Tables,2241.87,1591456.4599999995,69.28,273,14.66
TEC-PH-10000486,Plantronics HL10 Handset Lifter,2227.01,1593683.4699999995,69.38,274,14.72
TEC-PH-10002033,Konftel 250 Conference phone - Charcoal black,2221.6,1595905.0699999996,69.47,275,14.77
OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,2221.56,1598126.6299999997,69.57,276,14.82
FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,2207.96,1600334.5899999996,69.66,277,14.88
FUR-CH-10003817,"Global Value Steno Chair, Gray",2204.86,1602539.4499999997,69.76,278,14.93
FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,2200.46,1604739.9099999997,69.86,279,14.98
FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",2191.68,1606931.5899999996,69.95,280,15.04
FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",2185.95,1609117.5399999996,70.05,281,15.09
OFF-PA-10001970,Xerox 1881,2167.35,1611284.8899999997,70.14,282,15.15
TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,2159.82,1613444.7099999997,70.24,283,15.2
TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,2159.73,1615604.4399999997,70.33,284,15.25
TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,2157.83,1617762.2699999998,70.42,285,15.31
TEC-PH-10002680,Samsung Galaxy Note 3,2155.9,1619918.1699999997,70.52,286,15.36
FUR-BO-10000362,Sauder Inglewood Library Bookcases,2154.35,1622072.5199999998,70.61,287,15.41
OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",2141.63,1624214.1499999997,70.7,288,15.47
FUR-TA-10002607,KI Conference Tables,2140.88,1626355.0299999996,70.8,289,15.52
TEC-PH-10002275,Mitel 5320 IP Phone VoIP phone,2116.69,1628471.7199999995,70.89,290,15.57
TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,2098.88,1630570.5999999994,70.98,291,15.63
FUR-TA-10002774,Laminate Occasional Tables,2096.17,1632666.7699999993,71.07,292,15.68
OFF-BI-10002026,Avery Arch Ring Binders,2068.82,1634735.5899999994,71.16,293,15.74
FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",2064.23,1636799.8199999994,71.25,294,15.79
TEC-PH-10004345,Cisco SPA 502G IP Phone,2063.14,1638862.9599999993,71.34,295,15.84
FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",2058.5,1640921.4599999993,71.43,296,15.9
TEC-PH-10000369,HTC One Mini,2041.04,1642962.4999999993,71.52,297,15.95
FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,2040.05,1645002.5499999993,71.61,298,16.0
FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",2033.5,1647036.0499999993,71.7,299,16.06
FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,2032.35,1649068.3999999994,71.79,300,16.11
TEC-PH-10000038,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,2027.3,1651095.6999999995,71.87,301,16.17
TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,2022.27,1653117.9699999995,71.96,302,16.22
TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,2018.7,1655136.6699999995,72.05,303,16.27
TEC-PH-10003484,Ooma Telo VoIP Home Phone System,2015.84,1657152.5099999995,72.14,304,16.33
OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'",2010.85,1659163.3599999996,72.23,305,16.38
TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,1999.75,1661163.1099999996,72.31,306,16.43
TEC-PH-10002563,Adtran 1202752G1,1990.64,1663153.7499999995,72.4,307,16.49
TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",1979.88,1665133.6299999994,72.49,308,16.54
OFF-ST-10001511,Space Solutions Commercial Steel Shelving,1952.43,1667086.0599999994,72.57,309,16.6
FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,1947.18,1669033.2399999993,72.66,310,16.65
OFF-AP-10001394,Harmony Air Purifier,1946.7,1670979.9399999992,72.74,311,16.7
TEC-PH-10000576,AT&T 1080 Corded phone,1945.26,1672925.1999999993,72.82,312,16.76
TEC-PH-10002447,AT&T CL83451 4-Handset Telephone,1936.31,1674861.5099999993,72.91,313,16.81
TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,1926.94,1676788.4499999993,72.99,314,16.86
TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,1916.72,1678705.1699999992,73.08,315,16.92
TEC-AC-10004975,Plantronics Audio 995 Wireless Stereo Headset,1913.13,1680618.299999999,73.16,316,16.97
FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",1912.31,1682530.6099999992,73.24,317,17.02
FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",1909.82,1684440.4299999992,73.33,318,17.08
TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,1903.84,1686344.2699999993,73.41,319,17.13
FUR-BO-10004467,Bestar Classic Bookcase,1897.81,1688242.0799999994,73.49,320,17.19
FUR-CH-10003833,Novimex Fabric Task Chair,1890.38,1690132.4599999993,73.57,321,17.24
TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,1890.0,1692022.4599999993,73.66,322,17.29
OFF-PA-10004359,Multicolor Computer Printout Paper,1887.3,1693909.7599999993,73.74,323,17.35
TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,1876.52,1695786.2799999993,73.82,324,17.4
OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",1857.25,1697643.5299999993,73.9,325,17.45
FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,1842.27,1699485.7999999993,73.98,326,17.51
FUR-FU-10004864,Eldon 500 Class Desk Accessories,1834.81,1701320.6099999994,74.06,327,17.56
FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",1830.15,1703150.7599999993,74.14,328,17.62
TEC-PH-10001619,LG G3,1803.11,1704953.8699999994,74.22,329,17.67
TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,1799.82,1706753.6899999995,74.3,330,17.72
FUR-TA-10004086,KI Adjustable-Height Table,1788.38,1708542.0699999994,74.37,331,17.78
OFF-PA-10000418,Xerox 189,1782.45,1710324.5199999993,74.45,332,17.83
OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,1776.05,1712100.5699999994,74.53,333,17.88
FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,1775.68,1713876.2499999993,74.61,334,17.94
FUR-CH-10004886,Bevis Steel Folding Chairs,1775.08,1715651.3299999994,74.68,335,17.99
TEC-PH-10003963,GE 2-Jack Phone Line Splitter,1771.51,1717422.8399999994,74.76,336,18.05
FUR-CH-10003396,Global Deluxe Steno Chair,1770.54,1719193.3799999994,74.84,337,18.1
OFF-ST-10001963,Tennsco Regal Shelving Units,1764.53,1720957.9099999995,74.92,338,18.15
OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,1761.76,1722719.6699999995,74.99,339,18.21
FUR-CH-10000225,"Global Geo Office Task Chair, Gray",1757.27,1724476.9399999995,75.07,340,18.26
FUR-CH-10004860,Global Low Back Tilter Chair,1746.95,1726223.8899999994,75.14,341,18.31
OFF-PA-10003395,Xerox 1941,1740.51,1727964.3999999994,75.22,342,18.37
TEC-PH-10003273,AT&T TR1909W,1738.66,1729703.0599999994,75.3,343,18.42
TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,1727.06,1731430.1199999994,75.37,344,18.47
TEC-AC-10001142,First Data FD10 PIN Pad,1722.2,1733152.3199999994,75.45,345,18.53
OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1706.51,1734858.8299999994,75.52,346,18.58
FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,1706.25,1736565.0799999994,75.59,347,18.64
TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,1703.72,1738268.7999999993,75.67,348,18.69
OFF-PA-10000100,Xerox 1945,1696.99,1739965.7899999993,75.74,349,18.74
TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,1690.82,1741656.6099999994,75.82,350,18.8
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",1689.97,1743346.5799999994,75.89,351,18.85
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,1686.9,1745033.4799999993,75.96,352,18.9
FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,1685.44,1746718.9199999992,76.04,353,18.96
TEC-PH-10004042,ClearOne Communications CHAT 70 OC Speaker Phone,1685.29,1748404.2099999993,76.11,354,19.01
TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,1679.89,1750084.0999999992,76.18,355,19.07
OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",1674.4,1751758.499999999,76.26,356,19.12
TEC-PH-10004908,Panasonic KX TS3282W Corded phone,1665.8,1753424.299999999,76.33,357,19.17
FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,1646.92,1755071.219999999,76.4,358,19.23
TEC-AC-10001432,Enermax Aurora Lite Keyboard,1641.15,1756712.369999999,76.47,359,19.28
OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",1635.8,1758348.169999999,76.54,360,19.33
TEC-PH-10002483,Motorola Moto X,1631.95,1759980.119999999,76.61,361,19.39
FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",1623.25,1761603.369999999,76.68,362,19.44
TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,1619.82,1763223.189999999,76.76,363,19.5
TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,1619.68,1764842.869999999,76.83,364,19.55
OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",1617.95,1766460.819999999,76.9,365,19.6
TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,1615.8,1768076.619999999,76.97,366,19.66
TEC-PH-10004614,AT&T 841000 Phone,1614.6,1769691.219999999,77.04,367,19.71
FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",1589.41,1771280.629999999,77.11,368,19.76
TEC-PH-10004120,AT&T 1080 Phone,1589.08,1772869.709999999,77.18,369,19.82
TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,1583.8,1774453.509999999,77.24,370,19.87
FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,1579.37,1776032.8799999992,77.31,371,19.92
TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,1574.03,1777606.9099999992,77.38,372,19.98
OFF-BI-10001071,GBC ProClick Punch Binding System,1573.91,1779180.8199999991,77.45,373,20.03
FUR-BO-10001608,"Hon Metal Bookcases, Black",1570.08,1780750.8999999992,77.52,374,20.09
OFF-PA-10000675,Xerox 1919,1565.82,1782316.7199999993,77.59,375,20.14
OFF-EN-10000056,Cameo Buff Policy Envelopes,1555.75,1783872.4699999993,77.65,376,20.19
FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,1545.82,1785418.2899999993,77.72,377,20.25
TEC-PH-10004536,Avaya 5420 Digital phone,1538.89,1786957.1799999992,77.79,378,20.3
OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,1524.53,1788481.7099999993,77.85,379,20.35
FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,1501.9,1789983.6099999992,77.92,380,20.41
TEC-PH-10002645,LG G2,1499.97,1791483.5799999991,77.99,381,20.46
TEC-AC-10002076,Microsoft Natural Keyboard Elite,1497.0,1792980.5799999991,78.05,382,20.52
TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,1489.33,1794469.9099999992,78.12,383,20.57
FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,1474.31,1795944.2199999993,78.18,384,20.62
FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",1473.3,1797417.5199999993,78.24,385,20.68
OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,1473.11,1798890.6299999994,78.31,386,20.73
FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",1469.16,1800359.7899999993,78.37,387,20.78
TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",1468.69,1801828.4799999993,78.44,388,20.84
OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",1465.74,1803294.2199999993,78.5,389,20.89
FUR-CH-10003061,"Global Leather Task Chair, Black",1448.84,1804743.0599999994,78.56,390,20.95
OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",1445.26,1806188.3199999994,78.63,391,21.0
TEC-PH-10004241,Nokia Lumia 1020,1439.97,1807628.2899999993,78.69,392,21.05
FUR-FU-10004848,DAX Solid Wood Frames,1438.13,1809066.4199999992,78.75,393,21.11
FUR-CH-10002961,"Leather Task Chair, Black",1437.48,1810503.8999999992,78.81,394,21.16
FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",1436.23,1811940.1299999992,78.88,395,21.21
OFF-PA-10001033,Xerox 1893,1434.65,1813374.779999999,78.94,396,21.27
FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,1431.94,1814806.719999999,79.0,397,21.32
FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",1427.68,1816234.399999999,79.06,398,21.37
FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",1426.89,1817661.2899999989,79.13,399,21.43
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,1426.31,1819087.599999999,79.19,400,21.48
FUR-CH-10001891,Global Deluxe Office Fabric Chairs,1420.5,1820508.099999999,79.25,401,21.54
TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,1409.72,1821917.819999999,79.31,402,21.59
TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,1409.53,1823327.349999999,79.37,403,21.64
OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",1400.26,1824727.609999999,79.43,404,21.7
TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,1399.8,1826127.409999999,79.49,405,21.75
FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",1396.44,1827523.849999999,79.55,406,21.8
TEC-MA-10003626,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,1396.21,1828920.059999999,79.62,407,21.86
TEC-PH-10002352,Avaya IP Phone 1140E VoIP phone,1394.95,1830315.0099999988,79.68,408,21.91
TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,1391.4,1831706.4099999988,79.74,409,21.97
TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,1386.69,1833093.0999999987,79.8,410,22.02
TEC-PH-10001750,Samsung Rugby III,1385.79,1834478.8899999987,79.86,411,22.07
OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",1383.08,1835861.9699999988,79.92,412,22.13
TEC-MA-10004212,Cisco SPA525G2 5-Line IP Phone,1379.92,1837241.8899999987,79.98,413,22.18
FUR-BO-10003893,Sauder Camden County Collection Library,1368.26,1838610.1499999987,80.04,414,22.23
OFF-ST-10003656,Safco Industrial Wire Shelving,1363.06,1839973.2099999988,80.1,415,22.29
TEC-MA-10003230,Okidata C610n Printer,1362.9,1841336.1099999987,80.16,416,22.34
OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,1360.48,1842696.5899999987,80.21,417,22.4
OFF-EN-10002230,Airmail Envelopes,1359.67,1844056.2599999986,80.27,418,22.45
TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,1343.92,1845400.1799999985,80.33,419,22.5
FUR-CH-10003968,Novimex Turbo Task Chair,1341.52,1846741.6999999986,80.39,420,22.56
TEC-PH-10001061,Apple iPhone 5C,1339.87,1848081.5699999987,80.45,421,22.61
TEC-PH-10002890,AT&T 17929 Lendline Telephone,1339.1,1849420.6699999988,80.51,422,22.66
FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,1329.9,1850750.5699999987,80.57,423,22.72
FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",1322.17,1852072.7399999986,80.62,424,22.77
OFF-PA-10001878,Xerox 1891,1320.57,1853393.3099999987,80.68,425,22.82
FUR-BO-10002598,"Hon Metal Bookcases, Putty",1320.23,1854713.5399999986,80.74,426,22.88
OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,1320.17,1856033.7099999986,80.8,427,22.93
FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,1311.88,1857345.5899999985,80.85,428,22.99
TEC-PH-10004389,Nokia Lumia 925,1310.3,1858655.8899999985,80.91,429,23.04
FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,1304.13,1859960.0199999984,80.97,430,23.09
FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",1296.03,1861256.0499999984,81.02,431,23.15
OFF-BI-10002867,GBC Recycled Regency Composition Covers,1291.25,1862547.2999999984,81.08,432,23.2
OFF-ST-10000129,Fellowes Recycled Storage Drawers,1287.95,1863835.2499999984,81.14,433,23.25
TEC-MA-10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,1286.85,1865122.0999999985,81.19,434,23.31
TEC-PH-10001305,Panasonic KX TS208W Corded phone,1283.54,1866405.6399999985,81.25,435,23.36
OFF-ST-10002554,Tennsco Industrial Shelving,1281.44,1867687.0799999984,81.3,436,23.42
OFF-PA-10001289,White Computer Printout Paper by Universal,1279.08,1868966.1599999985,81.36,437,23.47
FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,1268.92,1870235.0799999984,81.41,438,23.52
FUR-CH-10002758,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",1268.7,1871503.7799999984,81.47,439,23.58
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,1266.72,1872770.4999999984,81.52,440,23.63
FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock",1264.58,1874035.0799999984,81.58,441,23.68
FUR-BO-10001798,Bush Somerset Collection Bookcase,1263.96,1875299.0399999984,81.63,442,23.74
TEC-PH-10001809,Panasonic KX T7736-B Digital phone,1259.58,1876558.6199999985,81.69,443,23.79
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,1247.84,1877806.4599999986,81.74,444,23.85
OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,1243.79,1879050.2499999986,81.8,445,23.9
FUR-CH-10003846,Hon Valutask Swivel Chairs,1242.05,1880292.2999999986,81.85,446,23.95
